orange_area_fraction,deltaE_from_background,log10_seconds,seconds
0.21631,4.5726,1.22134,16.6
0.15405,9.3827,2.50692,321.3
0.90479,10.6726,3.91726,8265.4
0.37451,7.7124,1.64715,44.4
0.4519,8.7614,2.73268,540.4
0.8208,16.0921,4.4794,30157.6
0.99658,15.4065,3.92595,8432.3
0.0752,13.0898,4.19801,15776.6
0.56421,6.8043,3.36889,2338.3
0.55762,8.2572,3.0551,1135.3
1.0,0.0,3.02869,1068.3
1.0,0.0,3.09953,1257.6
0.03467,13.2226,2.60174,399.7
0.52515,7.2312,2.22053,166.2
0.0144,13.1159,1.77507,59.6
0.39014,6.0005,1.14167,13.9
0.74194,7.3319,2.25161,178.5
0.54785,10.1159,3.7157,5196.4
0.60815,6.4911,2.92217,835.9
0.4668,5.1707,1.50217,31.8
0.56934,9.1389,3.87755,7543.0
0.07959,7.9371,1.05456,11.3
0.8645,13.5345,4.3047,20169.5
0.46313,12.3236,3.28427,1924.3
0.12158,9.6179,2.93468,860.4
0.65454,6.5308,2.41044,257.3
0.63354,12.8788,3.9171,8262.4
0.00146,9.8903,0.92787,8.5
0.00562,9.2295,0.96122,9.1
0.22388,10.2318,2.80391,636.7
0.5105,5.4106,1.98835,97.4
0.00513,14.9758,2.37004,234.4
0.11035,8.3683,2.8634,730.1
0.07544,5.2776,1.063,11.6
0.94824,14.1347,4.49442,31219.1
0.14136,14.0249,3.37866,2391.4
0.74121,6.7261,1.26437,18.4
0.98047,10.9456,3.60139,3993.8
0.64917,8.5747,2.84989,707.8
0.22803,11.6541,3.41265,2586.1
0.48047,10.4068,3.5981,3963.7
0.99023,17.7592,4.52476,33478.0
0.96851,9.9197,1.33563,21.7
0.98901,11.8632,4.54248,34872.4
0.10107,12.6127,2.64515,441.7
0.87036,6.6796,1.63718,43.4
0.0686,9.4119,2.26796,185.3
0.10938,11.3152,2.23402,171.4
0.92554,11.7949,4.174,14928.0
0.73315,8.068,2.81843,658.3
0.91626,5.077,1.14682,14.0
0.57202,10.7818,3.51468,3271.0
0.27002,8.8735,2.72157,526.7
0.89062,6.9084,3.87901,7568.5
0.0,0.0,1.07281,11.8
0.77515,9.35,4.06313,11564.7
0.96606,12.1204,4.1649,14618.5
0.00049,0.0076,0.93317,8.6
0.99072,7.2226,2.64538,442.0
0.84326,3.6639,1.34724,22.2
1.0,0.0,2.83717,687.3
0.0,0.0,1.22893,16.9
0.36206,6.7992,4.14365,13920.4
0.06299,11.2517,1.57397,37.5
0.62817,7.5154,3.34415,2208.8
0.67212,7.6392,3.29073,1953.1
0.30518,7.7883,2.07511,118.9
0.31641,5.752,1.68659,48.6
0.99927,0.0108,4.24666,17646.5
0.0,0.0,1.04848,11.2
0.00342,18.5528,1.83145,67.8
0.97583,9.3919,2.09665,124.9
0.06592,10.8079,3.03719,1089.4
0.86157,5.4762,2.25182,178.6
0.00024,0.0028,1.30992,20.4
0.19312,8.4979,2.98665,969.7
0.12012,12.1038,3.54833,3534.5
0.68652,7.0625,3.47781,3004.8
0.0708,10.4942,2.69166,491.7
0.13281,13.5161,2.0241,105.7
0.0,0.0,0.94059,8.7
0.38599,7.5727,2.84952,707.2
0.41309,9.236,3.19929,1582.3
0.30005,7.6815,2.5151,327.4
1.0,0.0,4.40731,25545.0
0.02539,15.2109,1.6419,43.8
0.33667,14.3326,3.87719,7536.9
0.30078,11.4378,3.52894,3380.2
0.98389,13.5589,4.18852,15435.4
0.79248,11.9495,4.28068,19084.5
0.81323,7.6902,1.76787,58.6
1.0,0.0,4.27065,18648.9
0.16211,8.0393,2.37617,237.8
0.64453,8.8944,3.38391,2420.5
0.99902,17.3779,4.38422,24222.7
0.5188,8.7649,3.07806,1196.9
0.29321,8.8025,3.03265,1078.1
0.56079,4.2653,1.16194,14.5
0.30884,9.765,3.08278,1210.0
0.95532,4.9094,1.78394,60.8
0.42944,6.4588,2.32147,209.6
0.30493,6.4362,2.28348,192.1
0.99805,17.5959,4.45895,28770.9
0.61353,7.3601,3.23309,1710.4
0.23145,12.9105,3.55154,3560.8
0.8584,8.4249,1.53424,34.2
0.00317,17.8716,2.01471,103.4
0.33423,8.299,4.10865,12842.6
0.00024,0.0029,1.34235,22.0
0.75488,11.3494,4.38503,24267.9
0.00464,14.5412,2.4645,291.4
0.01855,14.9378,2.32765,212.6
0.01904,15.0694,2.78319,607.0
0.10645,17.2745,2.5224,333.0
0.39575,9.4946,2.62204,418.8
0.05981,11.2864,2.452,283.1
0.2522,14.0698,3.46677,2929.4
0.94702,10.5813,1.91245,81.7
0.15649,6.978,1.51133,32.5
0.26733,7.9082,2.49055,309.4
0.66577,5.8285,1.22567,16.8
0.14014,9.6223,2.53745,344.7
0.13843,10.2952,2.70901,511.7
0.56128,12.4014,3.76844,5867.4
0.93896,8.5617,1.30145,20.0
0.00513,10.0747,2.35297,225.4
0.29639,12.3231,3.75463,5683.6
0.37671,7.3404,2.13881,137.7
0.46606,10.7756,3.95798,9077.8
0.96411,10.2274,3.52753,3369.2
0.59863,4.3523,1.05551,11.4
0.00317,9.5107,2.31059,204.5
0.72705,10.1434,3.70279,5044.2
0.75537,5.5477,2.82665,670.9
0.39844,11.6299,3.36126,2297.5
0.99023,18.295,4.51987,33103.1
0.47461,9.702,3.36994,2343.9
0.0061,14.6984,2.89792,790.5
0.69263,8.1155,3.99413,9865.8
0.23975,7.2903,2.47474,298.4
0.00854,10.9609,0.94114,8.7
1.0,0.0,1.8985,79.2
0.71851,5.1532,3.07575,1190.6
0.97803,16.1573,4.36724,23293.8
0.96191,10.7729,3.12108,1321.6
0.01001,16.065,1.93953,87.0
0.99561,19.2269,4.53149,34000.8
0.02417,13.2811,2.36495,231.7
0.0249,14.9587,1.73531,54.4
0.97559,10.4354,2.92302,837.6
0.96069,7.1424,2.16,144.5
0.02612,5.3727,1.31066,20.4
1.0,0.0,3.50703,3213.9
0.52344,9.4105,3.42914,2686.2
0.99487,15.6236,4.45469,28490.1
0.30518,5.7078,1.403,25.3
0.99048,13.6056,4.22949,16962.4
0.9707,10.5831,3.81537,6536.9
0.82373,7.7365,1.82768,67.2
0.18896,11.4439,2.65399,450.8
0.12134,12.9627,3.20514,1603.8
0.35986,9.0099,2.05366,113.2
0.03198,8.8906,1.296,19.8
0.14282,14.6229,3.96113,9143.8
0.99268,6.1967,1.50476,32.0
0.27637,10.1891,2.69579,496.4
0.07275,13.8722,2.5021,317.8
0.98999,11.1297,4.20204,15923.7
0.04297,13.6872,2.94498,881.0
0.12549,10.6225,2.45353,284.1
0.99268,20.3664,4.47157,29619.2
0.19458,8.2192,2.19101,155.2
0.43433,11.0283,3.55711,3606.7
0.00073,0.0141,1.75778,57.3
0.91919,11.5713,3.66937,4670.6
0.87451,11.2443,3.64757,4441.9
0.99756,10.3828,3.92852,8482.4
0.33105,10.1456,2.6739,472.0
0.03125,12.155,1.71466,51.8
0.00684,15.586,3.21186,1628.8
0.55078,9.57,4.22833,16917.4
0.54077,6.1422,2.03493,108.4
0.09863,5.913,0.97674,9.5
0.27124,8.5159,1.57892,37.9
0.98877,10.8148,4.31124,20475.5
0.0769,6.5598,0.92522,8.4
0.2063,6.4972,1.09985,12.6
0.51489,4.9766,1.26232,18.3
0.96899,11.0056,4.16117,14493.5
0.01416,14.574,2.30343,201.1
0.83301,9.4164,3.42969,2689.6
0.62256,8.9219,3.4818,3032.5
0.14941,8.9485,2.4886,308.0
0.37964,11.7295,3.57864,3790.0
0.16113,10.2621,2.58805,387.3
0.0,0.0,2.88256,763.1
0.0874,16.252,2.02395,105.7
0.02856,9.6112,0.91018,8.1
0.19775,7.785,3.07057,1176.4
0.23682,9.4104,1.8735,74.7
0.07935,13.6147,1.90832,81.0
0.79443,9.9009,4.11353,12987.5
0.28174,7.2666,2.22501,167.9
0.17822,7.2028,1.27701,18.9
0.67383,7.6483,3.20597,1606.8
0.16699,8.5882,2.87013,741.5
0.06128,4.8575,1.1134,13.0
0.00244,15.2289,2.17774,150.6
0.21753,12.0769,3.13596,1367.6
0.99976,0.002,1.92496,84.1
1.0,0.0,4.50572,32041.7
0.99976,0.004,3.82189,6635.7
0.46411,7.6182,2.74508,556.0
0.77173,11.2732,4.24771,17689.4
0.12939,5.2127,1.03001,10.7
0.99976,0.0022,1.72338,52.9
0.42871,12.8611,4.24517,17586.0
0.18823,11.329,2.76154,577.5
0.10718,7.3299,1.52489,33.5
0.15332,9.8026,2.98575,967.7
0.72046,13.1467,3.57078,3722.0
0.3457,10.5407,3.1075,1280.8
0.9873,2.6862,1.0707,11.8
0.03589,7.7383,1.03727,10.9
0.00195,13.9517,2.39027,245.6
0.0,0.0,0.96249,9.2
0.79736,3.3746,1.21025,16.2
0.99463,13.1348,3.25051,1780.4
0.7373,6.3479,2.50485,319.8
0.00684,12.5123,1.21551,16.4
0.86792,10.0341,4.10496,12734.0
0.17944,8.9183,2.24925,177.5
0.29492,10.1648,4.1295,13474.2
0.09644,15.0262,3.12877,1345.2
0.77441,9.8299,3.17162,1484.6
0.62671,4.2891,2.45216,283.2
0.64722,11.78,3.35803,2280.5
0.95825,8.2583,1.79277,62.1
0.00024,0.0048,1.84353,69.7
0.23682,12.2171,4.09932,12569.5
0.81812,8.755,1.64739,44.4
0.16064,9.7192,2.3134,205.8
0.44458,9.0797,3.62371,4204.5
0.33228,8.0651,2.10866,128.4
0.24829,7.0943,2.24009,173.8
0.51807,10.9633,4.22451,16769.0
0.81665,8.184,1.65737,45.4
0.99414,11.956,1.78417,60.8
0.75317,9.3166,4.14251,13883.8
0.0957,8.9771,1.90858,81.0
0.2666,8.1775,2.11086,129.1
0.99438,8.8115,4.12518,13340.8
0.2915,7.1738,2.07626,119.2
1.0,0.0,4.54526,35096.5
0.71997,9.2371,3.9034,8005.8
0.94238,12.5241,3.99616,9911.9
0.00293,18.075,1.72754,53.4
0.26416,7.811,1.69607,49.7
0.93579,8.2278,3.65241,4491.7
0.89868,12.1337,3.92331,8381.3
0.00073,0.0134,1.72339,52.9
0.66211,7.1867,1.65559,45.2
0.01489,21.4303,1.79286,62.1
0.45435,7.9073,1.40581,25.5
0.90698,4.2762,2.44182,276.6
0.02441,15.8159,2.74034,550.0
0.26587,11.5041,3.19792,1577.3
0.06519,8.4775,1.10531,12.7
0.83716,4.37,1.60522,40.3
0.03491,8.8766,1.33078,21.4
0.04395,19.4054,1.88949,77.5
0.80078,6.8663,1.5818,38.2
0.77637,12.8412,4.32349,21061.7
0.00122,16.9523,2.26699,184.9
0.75342,3.9998,1.41051,25.7
0.16431,12.5264,3.33774,2176.4
0.99976,0.0055,4.45732,28663.1
0.48608,10.0988,3.80525,6386.3
0.2146,11.2816,3.27114,1867.0
0.00977,13.2334,2.28459,192.6
0.45557,6.8529,2.37642,237.9
0.21484,10.2493,2.00685,101.6
0.92773,11.048,3.84839,7053.2
0.53662,9.0633,3.83786,6884.3
0.97388,10.7818,2.69095,490.9
0.72607,5.2649,4.05191,11269.8
0.51367,10.0653,3.28571,1930.7
0.99976,0.0022,3.40759,2556.2
0.06201,14.873,1.88499,76.7
0.0,0.0,1.78558,61.0
0.01465,17.4186,1.73503,54.3
0.91089,12.4921,4.23669,17245.9
0.99512,10.7225,3.82656,6707.6
0.23901,10.3855,4.18828,15426.9
0.63574,11.7715,3.90873,8104.6
0.03955,17.9722,3.84363,6976.3
0.3042,8.0706,2.4961,313.4
0.62622,11.558,3.70005,5012.5
0.00684,11.8388,1.51189,32.5
0.29614,10.8898,3.29878,1989.6
0.00439,9.2987,1.05931,11.5
1.0,0.0,4.43127,26994.2
0.88184,8.8343,4.11591,13058.9
0.10522,5.7437,1.50571,32.0
0.90283,11.4396,3.71135,5144.6
0.59668,9.6474,3.91205,8166.8
0.01953,9.8041,1.05655,11.4
0.08032,12.7011,2.97121,935.9
0.15381,10.0319,2.43781,274.0
0.66821,8.5991,3.16351,1457.2
0.41455,13.1842,4.14118,13841.3
0.94385,8.588,3.5442,3501.0
0.94043,9.6106,1.67448,47.3
0.0957,10.8686,2.92956,850.3
0.646,6.2008,2.95526,902.1
0.0,0.0,0.9447,8.8
0.20337,5.4736,1.38479,24.3
0.93335,7.8137,2.21635,164.6
0.62329,8.0771,1.55342,35.8
0.00391,14.1427,1.76986,58.9
0.66504,9.4204,3.37307,2360.9
0.86353,13.2878,4.41492,25996.9
0.1167,10.5088,2.57648,377.1
0.16699,14.63,3.26331,1833.6
0.06885,15.4775,3.68467,4838.1
0.30859,10.9491,3.36155,2299.1
0.79736,9.1161,3.3033,2010.5
0.11646,5.5759,0.90737,8.1
0.08569,12.4472,4.08108,12052.6
0.85156,6.8057,1.49222,31.1
0.51392,7.5407,1.56247,36.5
0.98657,6.3117,2.76553,582.8
0.10913,10.6487,3.04704,1114.4
0.552,10.6409,3.66336,4606.4
0.2876,7.971,1.9732,94.0
0.72656,16.1974,4.35602,22699.8
0.41846,7.4787,3.19817,1578.2
0.23267,13.4852,3.98692,9703.3
0.56836,6.1068,2.64573,442.3
0.34009,7.4098,1.163,14.6
0.99609,12.1056,0.94733,8.9
0.30029,13.4447,3.24208,1746.1
0.13379,12.6625,2.45986,288.3
0.67505,7.3976,2.51225,325.3
0.00488,17.7716,2.09399,124.2
0.0061,16.4918,1.55444,35.8
0.48364,7.9182,2.63354,430.1
0.2041,8.7083,1.83391,68.2
0.93457,9.2928,4.16451,14605.2
0.76636,4.8057,1.55606,36.0
0.81567,13.363,4.43822,27429.7
0.90063,11.7057,4.04589,11114.5
0.11646,7.3,2.30459,201.6
0.60815,10.5715,3.7265,5327.2
0.81274,9.884,3.02455,1058.2
0.40649,7.2282,2.60524,402.9
0.24683,12.315,3.86947,7404.1
0.97437,14.5881,3.93815,8672.6
0.9502,5.4843,1.63924,43.6
1.0,0.0,4.21294,16328.2
0.98096,7.558,1.0203,10.5
0.00391,9.6306,0.92327,8.4
0.12451,10.6526,2.67006,467.8
0.57251,10.6806,2.00393,100.9
0.02856,16.6527,2.44719,280.0
0.27026,7.7549,2.65302,449.8
0.02197,17.8824,2.614,411.1
0.93286,8.9041,4.21963,16581.7
0.4646,12.7789,4.25746,18091.1
0.31519,6.7396,2.16785,147.2
0.46289,6.0606,1.95379,89.9
0.35107,13.4332,3.29228,1960.1
0.77441,4.9938,1.62796,42.5
0.66357,5.4648,2.36613,232.3
0.25488,13.3895,3.52594,3356.9
0.98755,6.7022,0.92388,8.4
0.1333,12.9675,3.72273,5281.2
0.98804,14.342,3.58397,3836.8
0.85913,6.7959,2.31784,207.9
0.96582,7.7664,1.8085,64.3
0.52295,5.9201,2.87598,751.6
0.97632,13.5287,1.98313,96.2
0.06079,15.6399,3.90269,7992.6
0.26758,10.332,3.06071,1150.0
0.93848,7.6332,2.02364,105.6
0.8479,11.9563,3.85372,7140.4
0.50732,8.1774,3.12274,1326.6
0.53882,3.7388,1.38518,24.3
0.04517,9.1191,2.41554,260.3
1.0,0.0,2.69219,492.3
0.5708,10.0918,4.35443,22617.0
0.00366,16.5604,2.07455,118.7
0.08325,12.0124,2.54162,348.0
0.9978,15.2794,4.47153,29616.1
0.03003,11.3753,2.45992,288.4
0.87915,10.6505,3.92469,8408.0
0.07227,6.9847,1.25733,18.1
0.42358,6.5668,2.34178,219.7
0.64526,5.3309,1.57457,37.5
0.91382,8.2953,4.13248,13566.8
0.55542,7.2339,2.92192,835.4
0.98633,9.6082,1.70148,50.3
0.93457,5.0155,1.23983,17.4
0.04712,16.5232,2.44075,275.9
0.22778,7.2776,1.25528,18.0
0.48364,7.4394,2.67579,474.0
0.77124,9.4069,3.56551,3677.1
0.04126,16.3602,2.037,108.9
0.00049,0.0101,1.51494,32.7
1.0,0.0,2.22382,167.4
0.63818,4.5732,1.5101,32.4
0.65869,11.3172,3.98581,9678.6
0.96191,7.9658,1.25425,18.0
0.64209,9.0159,3.60991,4073.0
0.06177,8.958,2.12268,132.6
0.9126,10.076,3.564,3664.4
0.14185,11.9144,3.71957,5242.9
0.00024,0.0049,1.39648,24.9
0.6709,11.2173,3.66677,4642.7
0.99268,18.7958,4.35764,22784.7
0.95947,7.1233,2.97465,943.3
0.99731,12.0713,3.25917,1816.2
0.05737,11.42,2.08156,120.7
0.97192,6.5872,1.54051,34.7
0.94751,11.7342,3.62249,4192.7
0.89185,10.86,3.90043,7951.1
0.51855,6.9925,1.65617,45.3
0.79565,5.9875,1.31751,20.8
0.0271,10.3332,2.19004,154.9
0.61011,9.5187,3.19031,1549.9
0.75366,4.4045,2.23675,172.5
1.0,0.0,4.42483,26597.0
1.0,0.0,3.79452,6230.4
1.0,0.0,4.25013,17788.1
0.6499,9.252,3.09371,1240.8
0.29785,12.5261,3.66402,4613.4
0.93213,14.1953,4.37725,23836.8
0.38501,5.9423,1.03323,10.8
0.05542,12.371,3.00336,1007.8
0.99902,13.1743,1.58658,38.6
0.69531,9.5899,3.8078,6424.0
0.67358,5.7797,1.75296,56.6
0.65186,9.726,3.61236,4096.0
0.0105,16.838,2.11822,131.3
0.49219,11.2834,3.28324,1919.8
0.99902,9.2972,3.38348,2418.1
0.84131,7.5912,4.2232,16718.5
0.81812,8.2501,4.09008,12304.9
0.14307,11.7251,2.50248,318.0
0.41016,11.6914,3.42022,2631.6
0.1582,9.0561,1.56942,37.1
0.80127,7.0423,1.26137,18.3
0.89233,11.0975,3.51172,3248.7
1.0,0.0,4.21595,16441.9
0.99658,14.2182,3.63076,4273.3
0.16602,8.1542,2.79094,617.9
0.99927,0.0111,3.20309,1596.2
0.16846,13.6926,3.57022,3717.3
0.31128,7.516,2.98297,961.5
0.4209,5.3401,2.22945,169.6
0.42822,11.6977,4.0111,10258.9
1.0,0.0,2.25211,178.7
0.44678,10.1572,4.20443,16011.5
0.45361,11.9172,3.82348,6660.1
1.0,0.0,3.80016,6311.9
0.71533,8.7487,3.94889,8889.8
1.0,0.0,4.50813,32220.0
0.89502,11.2456,4.51927,33057.6
0.60376,9.1273,2.73482,543.0
0.21704,5.0176,2.28137,191.1
0.97314,12.2882,3.58154,3815.4
1.0,0.0,4.43912,27486.6
0.92041,10.8324,3.20492,1602.9
0.27783,6.5649,0.99699,9.9
0.21973,5.3189,1.04394,11.1
0.69897,5.5358,2.59878,397.0
0.99976,0.0032,3.78073,6035.8
0.44189,9.6628,4.14532,13973.8
0.38916,4.8212,2.27307,187.5
0.8623,6.4059,2.79242,620.0
0.40063,8.013,2.77731,598.8
0.00024,0.0038,1.24861,17.7
0.00464,11.1974,0.90634,8.1
0.2793,9.7184,2.8162,654.9
0.16943,10.392,2.74534,556.3
0.99658,14.542,4.05806,11430.3
0.23853,5.457,1.56682,36.9
0.90771,7.2697,4.0176,10413.6
0.00317,13.6115,1.89405,78.4
0.38306,9.067,2.8731,746.6
0.74658,10.6795,3.48597,3061.7
0.18311,6.8873,1.43381,27.2
0.84497,12.2408,4.36057,22938.7
0.96387,15.3487,4.40236,25255.6
0.91504,14.3225,4.44668,27969.0
0.0166,11.5837,0.91128,8.2
0.44385,10.0963,3.25368,1793.4
0.19019,12.6899,3.35467,2262.9
0.32446,10.6033,4.1176,13109.8
0.05371,9.8928,1.63913,43.6
0.65137,6.6153,1.35619,22.7
0.99292,12.2506,3.86012,7246.4
0.88867,7.0084,1.85914,72.3
0.0,0.0,1.14431,13.9
0.03369,8.6163,1.23889,17.3
0.52271,9.1632,3.26006,1820.0
0.12891,13.2465,2.86069,725.6
0.45142,12.7812,3.63532,4318.4
0.71802,9.3809,3.85167,7106.8
0.00513,8.5037,0.91298,8.2
0.99976,0.0027,4.31131,20479.1
0.59497,12.5265,4.11673,13083.7
0.99927,0.0101,4.31176,20500.5
0.61426,11.0229,3.7112,5142.8
0.6521,7.6497,2.30503,201.9
0.44751,7.5557,1.80968,64.5
0.93579,11.0426,4.23649,17238.2
0.02832,13.5563,2.43822,274.3
0.10864,11.6109,2.68552,484.7
0.34863,11.7421,3.45465,2848.7
0.98535,10.5351,3.41797,2618.0
0.32812,12.0539,3.43634,2731.1
0.92993,8.0146,3.18122,1517.8
0.80933,4.9888,2.76123,577.1
0.80688,10.0257,3.70519,5072.2
0.00391,16.692,2.349,223.4
0.53174,6.6258,1.86155,72.7
0.87549,10.6521,4.22412,16754.2
0.82593,7.9363,3.99365,9854.9
0.41479,8.476,3.52592,3356.7
0.97925,6.2733,1.51778,32.9
0.04956,7.1477,1.06988,11.7
0.99536,19.0004,4.27298,18749.3
0.99683,15.055,4.34776,22272.2
0.30103,7.7405,1.89825,79.1
0.9978,11.2047,3.20265,1594.6
0.66602,5.2244,0.97021,9.3
0.18701,8.486,2.34125,219.4
0.88086,10.4525,3.47491,2984.8
0.95459,6.0551,2.22204,166.7
0.25146,14.7774,3.85166,7106.6
0.9231,12.2705,4.23773,17287.5
0.86743,4.818,1.40434,25.4
0.99829,12.1331,3.41712,2612.9
0.11133,10.0855,2.27672,189.1
0.53906,5.7536,1.54015,34.7
0.88525,5.9519,2.17895,151.0
0.1167,9.3517,2.66326,460.5
0.35815,10.9676,4.17597,14995.9
0.17432,14.5776,3.69927,5003.4
0.08398,8.1632,0.92201,8.4
0.00195,11.5183,1.10929,12.9
1.0,0.0,4.53385,34186.5
0.43823,8.0707,2.93656,864.1
0.62744,9.0483,3.13223,1355.9
1.0,0.0,2.1918,155.5
0.72534,10.5152,3.94052,8720.2
0.11328,10.4418,2.93803,867.0
0.20752,11.1214,3.06797,1169.4
0.08765,10.9407,1.81462,65.3
0.99634,13.7308,3.74057,5502.6
0.16016,11.4581,1.68549,48.5
0.00269,11.9764,1.40452,25.4
0.94409,7.206,3.08544,1217.4
0.60205,9.6301,3.94375,8785.2
0.08325,14.1668,1.97376,94.1
0.92773,6.1066,2.00673,101.6
0.00586,13.5826,1.44878,28.1
0.99731,14.5344,3.10661,1278.2
0.72095,9.5743,3.71889,5234.7
0.02319,10.1443,1.36202,23.0
0.97632,6.7437,2.85818,721.4
0.17065,9.3477,2.87482,749.6
0.12817,7.8366,1.29309,19.6
0.16992,11.3584,2.84036,692.4
0.02563,12.7585,1.89632,78.8
0.18701,7.8048,1.63054,42.7
1.0,0.0,4.50353,31881.0
0.0,0.0,1.23313,17.1
0.29565,7.7323,2.1577,143.8
0.47705,8.4329,3.16313,1455.9
0.14062,10.6522,2.38201,241.0
0.00854,7.1593,0.96845,9.3
0.15015,9.5843,4.06768,11686.3
0.87842,7.5599,1.77701,59.8
0.00098,15.9813,2.40851,256.2
0.89844,12.3356,4.22218,16679.2
0.9502,11.1283,4.44505,27864.6
0.70508,10.4871,4.24496,17577.5
0.41577,8.1701,2.40461,253.9
0.90161,12.3509,3.62153,4183.4
0.97144,13.011,4.00262,10060.5
0.60938,5.4183,1.62364,42.0
1.0,0.0,4.44476,27845.5
0.00244,13.6459,1.27357,18.8
0.37744,9.6265,3.30587,2022.4
0.14136,12.3952,1.77633,59.7
0.54224,4.6395,1.68854,48.8
0.01147,10.6483,1.4045,25.4
0.78223,11.6095,4.34482,22121.7
0.04614,8.9261,1.3717,23.5
0.91577,8.948,4.23659,17242.1
0.90967,5.1479,1.50845,32.2
0.0,0.0,2.10588,127.6
0.00586,17.5519,1.67565,47.4
0.88013,12.5574,4.51223,32525.7
0.82422,3.3226,1.24254,17.5
0.66162,10.0414,4.04913,11197.8
0.38696,4.9728,2.00071,100.2
0.81226,13.1897,4.38201,24099.7
0.04126,16.2859,3.64423,4407.9
0.99731,9.2523,1.86695,73.6
0.09253,9.3155,2.76598,583.4
0.04614,12.4068,1.49169,31.0
0.41528,6.9053,2.39063,245.8
0.98218,6.6865,0.99918,10.0
0.77075,9.3774,3.39313,2472.5
0.99609,11.5287,3.07062,1176.6
0.02588,10.9997,1.89608,78.7
0.3562,2.502,0.95167,8.9
0.94043,12.9196,4.33355,21555.3
0.19214,6.2435,1.35938,22.9
0.01685,13.0097,2.10036,126.0
0.00171,12.3754,0.99586,9.9
0.5249,4.1675,2.30323,201.0
0.21216,9.2452,2.37053,234.7
0.72949,8.6898,2.8521,711.4
0.61328,4.6489,2.08549,121.8
0.02002,11.4552,1.8155,65.4
0.84644,8.3352,3.77373,5939.3
0.99536,15.3516,1.92206,83.6
0.18091,8.9661,2.11617,130.7
0.14478,10.6088,2.69712,497.9
0.18896,8.0347,1.90338,80.1
0.11694,9.2258,3.55743,3609.4
0.02881,6.9476,1.20993,16.2
0.92676,3.9285,2.08359,121.2
1.0,0.0,2.44063,275.8
0.28345,7.3874,1.84581,70.1
0.57422,10.1915,3.97134,9361.4
0.03979,13.1865,2.19669,157.3
0.79761,7.25,2.43982,275.3
0.80151,5.3538,2.61574,412.8
0.77417,12.088,3.93589,8627.6
0.01587,15.2611,1.70204,50.4
0.85303,8.8285,3.93086,8528.2
0.87402,10.66,4.3677,23318.6
0.01392,22.9387,1.87497,75.0
0.00146,14.5225,1.52155,33.2
0.79565,10.5187,3.78451,6088.5
0.21826,12.0949,2.04601,111.2
0.19458,10.4057,1.73391,54.2
0.37817,4.9356,1.18827,15.4
0.51147,9.1858,3.14539,1397.6
0.98291,17.5123,4.32593,21180.2
0.24146,10.0337,4.12254,13260.0
0.01562,17.1581,3.05407,1132.6
0.23193,9.3373,2.50542,320.2
0.80737,11.7571,4.47003,29514.0
0.13159,17.4758,3.3154,2067.3
0.99976,0.004,4.39625,24903.0
0.81177,10.5429,3.41732,2614.1
0.10181,13.1227,3.4486,2809.3
0.24609,12.4574,3.46422,2912.2
0.64844,7.0229,1.3622,23.0
0.0144,15.1646,1.82599,67.0
0.10156,4.4835,1.14345,13.9
0.83862,9.7332,4.30975,20405.5
0.95898,15.1512,4.53627,34377.3
0.96826,13.7305,3.11351,1298.7
0.02637,9.5775,1.47296,29.7
0.59448,5.2949,1.3574,22.8
0.9834,8.6811,2.53293,341.1
0.70728,5.7862,2.3308,214.2
0.14722,8.1615,1.61787,41.5
0.15112,3.73,1.22903,16.9
0.17017,16.4747,3.26814,1854.1
0.58472,10.1668,3.79753,6273.7
0.42773,5.2516,1.13356,13.6
0.01709,20.7326,2.03381,108.1
0.0,0.0,2.00061,100.1
0.09375,11.8325,2.8838,765.2
0.16992,11.3835,3.11155,1292.8
0.10913,15.2403,2.40267,252.7
1.0,0.0,4.06657,11656.4
0.91455,7.1053,2.33073,214.2
0.0,0.0,2.01134,102.6
0.17773,11.9609,3.7041,5059.4
0.57422,9.3447,3.97885,9524.6
0.69727,8.2489,4.10841,12835.5
0.89917,6.1222,1.52151,33.2
0.354,6.7817,1.62262,41.9
0.06128,13.3613,2.59308,391.8
0.99927,0.0166,4.43782,27404.4
0.99487,8.8876,3.16939,1477.0
0.05518,14.0215,3.18036,1514.8
0.28149,7.9332,2.0965,124.9
0.99976,0.007,4.52156,33232.5
0.00171,21.1046,1.57019,37.2
0.6123,8.6892,2.94629,883.7
0.56641,8.6415,3.36864,2336.9
0.95898,9.768,3.86215,7280.2
0.48999,10.4102,3.87486,7496.6
1.0,0.0,2.31513,206.6
0.73657,8.2056,1.89311,78.2
1.0,0.0,4.48237,30365.0
0.40942,8.6081,2.92308,837.7
0.20459,11.8681,1.93359,85.8
0.88525,3.9365,1.40828,25.6
0.43848,12.4238,3.8373,6875.5
0.99976,0.0049,4.00291,10067.3
0.14844,9.3429,2.98468,965.3
0.48608,6.6783,2.30589,202.3
0.32324,10.7359,3.31318,2056.7
1.0,0.0,4.48363,30452.8
0.61353,7.3987,3.01582,1037.1
0.29785,8.1504,3.77854,6005.4
0.97974,10.6937,4.12543,13348.5
0.48779,11.0467,3.66804,4656.3
0.03955,11.205,2.68057,479.3
0.00806,18.5829,1.55452,35.9
0.48657,8.0403,3.44772,2803.6
0.60522,12.0234,3.94072,8724.1
0.92529,17.028,4.42062,26340.2
0.12622,6.2124,1.45939,28.8
0.00024,0.0035,1.31837,20.8
0.12744,11.8551,3.2274,1688.1
